sample_id,Rouge rouge1,Rouge rouge2,Rouge rougeL,Rouge rougeLsum,BertScore precision,BertScore recall,BertScore f1,MQAG kl_div,MQAG counting,MQAG hellinger,MQAG total_variation,NLI Score,NLI contradiction %,hallucination_type
34768820,0.65,0.47368421052631576,0.65,0.65,0.9700127840042114,0.933408260345459,0.9513584971427917,0.0976965729452297,0.0,0.01915815583596609,0.05010918776194254,0.6624701695564464,0.1076923076923077,['extrinsic']
26817428,0.1818181818181818,0.06451612903225808,0.1212121212121212,0.1212121212121212,0.841469407081604,0.8710726499557495,0.856015145778656,0.6727937024240375,0.3333333333333333,0.2319933524063488,0.33905485450911027,0.8471971486744128,0.0,['extrinsic']
37838086,0.3555555555555555,0.27906976744186046,0.3555555555555555,0.3555555555555555,0.839083194732666,0.8760586380958557,0.8571723699569702,1.2380058826711604,0.6666666666666666,0.44379837367418284,0.4910416590670745,0.8444478408750578,0.0053475935828877,['extrinsic']
17592709,0.12121212121212122,0.0,0.06060606060606061,0.06060606060606061,0.8531613349914551,0.8414610028266907,0.8472708463668823,0.9210624415982968,0.6666666666666666,0.377067088064494,0.4399360840519269,0.4307655033712484,0.8367346938775511,['extrinsic']
38872959,0.358974358974359,0.1081081081081081,0.358974358974359,0.358974358974359,0.9003211855888367,0.8931227326393127,0.8967074751853943,0.6899442800093792,0.3333333333333333,0.33480465958413763,0.41140382053951424,0.6645648024055395,0.1348314606741573,['extrinsic']
12402158,0.21428571428571425,0.037037037037037035,0.10714285714285712,0.10714285714285712,0.8379358649253845,0.859032392501831,0.8483529686927795,1.14287440495191,1.0,0.4057432723104561,0.6524580505987009,0.8351035001231175,0.0,['extrinsic']
38591554,0.2105263157894737,0.05555555555555555,0.15789473684210525,0.15789473684210525,0.8873751163482666,0.8936563730239868,0.8905047178268433,1.1691912422395052,0.6666666666666666,0.4716348751181707,0.5757037103176117,0.6389306172851689,0.01652892561983471,['extrinsic']
39219355,0.3333333333333333,0.15,0.3333333333333333,0.3333333333333333,0.8570615649223328,0.832760751247406,0.8447364568710327,0.09761361268375189,0.3333333333333333,0.04803477287075431,0.11683404678478837,0.678252110065836,0.08181818181818182,['extrinsic']
36436094,0.4090909090909091,0.1904761904761905,0.3636363636363636,0.3636363636363636,0.8496518135070801,0.8469835519790649,0.8483155369758606,0.5971639613602863,0.3333333333333333,0.21836365091289447,0.3905282219250997,0.693968992131625,0.007751937984496124,['extrinsic']
35278963,0.35000000000000003,0.2105263157894737,0.3,0.3,0.895504355430603,0.9000295400619507,0.8977612853050232,0.6294948166836314,0.6666666666666666,0.18539363360752004,0.23590182277257554,0.8663070356636715,0.0,['extrinsic']
21712349,0.7692307692307692,0.7500000000000001,0.7692307692307692,0.7692307692307692,0.9661107063293457,0.9148393273353577,0.9397763013839722,0.0010550149251621471,0.0,0.00043103297514747793,0.0030270360875874758,0.616355017597127,0.08450704225352113,['extrinsic']
34759626,0.2926829268292683,0.05128205128205128,0.24390243902439024,0.24390243902439024,0.890912652015686,0.8795286417007446,0.885184109210968,0.9071246755637294,0.3333333333333333,0.35928903995642575,0.3667880619565646,0.4704785100260719,0.8114754098360656,['extrinsic']
37405757,0.5405405405405405,0.28571428571428575,0.4864864864864864,0.4864864864864864,0.8590013384819031,0.8783156871795654,0.8685511350631714,1.919442022497405,0.6666666666666666,0.6604432700249468,0.6037189363863339,0.7124949933680813,0.008849557522123894,['extrinsic']
